Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Library-HIVIND19Logic.json	1107	4	0	0	1	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	181	33	0	0	0	0	7	0	1
fsh-generated/resources/Library-HIVIND20Logic.json	1083	4	0	0	0	0	0	0	1	21	0	0	0	0	0	0	0	0	0	0	247	38	0	0	0	0	12	0	0
fsh-generated/resources/Library-HIVIND21Logic.json	1056	4	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	311	42	0	0	0	0	16	0	0
fsh-generated/resources/Library-HIVIND22Logic.json	1112	4	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	293	40	0	0	0	0	12	0	0
fsh-generated/resources/Library-HIVIND24Logic.json	1174	4	0	0	0	0	0	0	1	22	0	0	0	0	0	0	0	0	0	0	507	140	0	0	0	0	20	0	0
fsh-generated/resources/Library-HIVIND25Logic.json	1110	5	0	0	1	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	165	33	0	0	0	0	6	0	0
fsh-generated/resources/Library-HIVIND27Logic.json	1100	4	0	0	0	0	0	0	1	17	0	0	0	0	0	0	0	0	0	0	358	44	0	0	0	0	16	0	0
fsh-generated/resources/Library-HIVIND28Logic.json	1218	4	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	549	55	0	0	0	0	27	0	0
fsh-generated/resources/Library-HIVIND29Logic.json	1096	4	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	299	40	0	0	0	0	14	0	0
fsh-generated/resources/Library-HIVIND2Logic.json	1074	4	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	201	35	0	0	0	0	8	0	0
fsh-generated/resources/Library-HIVIND30Logic.json	1053	4	0	0	1	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	152	31	0	0	0	0	6	0	0
fsh-generated/resources/Library-HIVIND31Logic.json	1082	4	0	0	0	0	0	0	1	17	0	0	0	0	0	0	0	1	0	0	231	36	0	0	0	0	9	0	0
fsh-generated/resources/Library-HIVIND32Logic.json	1092	4	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	272	39	0	0	0	0	12	0	0
fsh-generated/resources/Library-HIVIND33Logic.json	1123	4	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	223	36	0	0	0	0	9	0	0
fsh-generated/resources/Library-HIVIND34Logic.json	1131	4	0	0	1	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	239	37	0	0	0	0	11	0	0
fsh-generated/resources/Library-HIVIND35Logic.json	1057	4	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	415	48	0	0	0	0	19	0	0
fsh-generated/resources/Library-HIVIND37Logic.json	1085	4	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	241	37	0	0	0	0	11	0	0
fsh-generated/resources/Library-HIVIND38Logic.json	1109	4	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	200	34	0	0	0	0	9	0	0
fsh-generated/resources/Library-HIVIND39Logic.json	1057	3	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	140	31	0	0	0	0	5	0	0
fsh-generated/resources/Library-HIVIND3Logic.json	1094	4	0	0	1	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	225	35	0	0	0	0	9	0	0
fsh-generated/resources/Library-HIVIND40Logic.json	1099	4	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	279	39	0	0	0	0	13	0	0
fsh-generated/resources/Library-HIVIND41Logic.json	1106	4	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	395	45	0	0	0	0	21	0	0
fsh-generated/resources/Library-HIVIND42Logic.json	1067	4	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	294	40	0	0	0	0	14	0	0
fsh-generated/resources/Library-HIVIND43Logic.json	1104	4	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	194	34	0	0	0	0	8	0	0
fsh-generated/resources/Library-HIVIND44Logic.json	1095	4	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	188	33	0	0	0	0	8	0	0
fsh-generated/resources/Library-HIVIND45Logic.json	1128	4	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	206	34	0	0	0	0	9	0	0
fsh-generated/resources/Library-HIVIND46Logic.json	1147	4	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	230	36	0	0	0	0	10	0	0
fsh-generated/resources/Library-HIVIND47Logic.json	1080	4	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	199	34	0	0	0	0	8	0	0
fsh-generated/resources/Library-HIVIND48Logic.json	1078	4	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	182	33	0	0	0	0	7	0	0
fsh-generated/resources/Library-HIVIND49Logic.json	1113	4	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	185	34	0	0	0	0	7	0	0
fsh-generated/resources/Library-HIVIND4Logic.json	1037	4	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	203	34	0	0	0	0	9	0	0
fsh-generated/resources/Library-HIVIND50Logic.json	1118	4	0	0	1	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	223	36	0	0	0	0	9	0	0
fsh-generated/resources/Library-HIVIND51Logic.json	1112	4	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	265	38	0	0	0	0	11	0	0
fsh-generated/resources/Library-HIVIND52Logic.json	1109	4	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	280	39	0	0	0	0	12	0	0
fsh-generated/resources/Library-HIVIND53Logic.json	1126	4	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	273	39	0	0	0	0	11	0	0
fsh-generated/resources/Library-HIVIND54Logic.json	1068	4	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	189	33	0	0	0	0	7	0	0
fsh-generated/resources/Library-HIVIND55Logic.json	1232	4	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	187	33	0	0	0	0	8	0	0
fsh-generated/resources/Library-HIVIND56Logic.json	1069	4	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	217	35	0	0	0	0	9	0	1
fsh-generated/resources/Library-HIVIND57Logic.json	1089	4	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	396	46	0	0	0	0	21	0	0
fsh-generated/resources/Library-HIVIND58Logic.json	1105	4	0	1	1	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	182	33	0	0	0	0	7	0	0
fsh-generated/resources/Library-HIVIND59Logic.json	1087	4	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	158	32	0	0	0	0	6	0	0
fsh-generated/resources/Library-HIVIND5Logic.json	1057	3	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	178	33	0	0	0	0	6	0	0
fsh-generated/resources/Library-HIVIND60Logic.json	1107	4	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	201	34	0	0	0	0	9	0	0
fsh-generated/resources/Library-HIVIND61Logic.json	1096	4	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	178	32	0	0	0	0	8	0	0
fsh-generated/resources/Library-HIVIND62Logic.json	1145	4	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	258	38	0	0	0	0	11	0	0
fsh-generated/resources/Library-HIVIND63Logic.json	1127	4	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	196	34	0	0	0	0	8	0	0
fsh-generated/resources/Library-HIVIND64Logic.json	1111	4	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	266	38	0	0	0	0	13	0	0
fsh-generated/resources/Library-HIVIND65Logic.json	1083	4	0	0	1	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	293	36	0	0	0	0	10	0	0
fsh-generated/resources/Library-HIVIND66Logic.json	1151	4	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	262	38	0	0	0	0	12	0	0
fsh-generated/resources/Library-HIVIND67Logic.json	1133	4	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	233	36	0	0	0	0	9	0	0
fsh-generated/resources/Library-HIVIND68Logic.json	1153	4	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	283	39	0	0	0	0	14	0	0
fsh-generated/resources/Library-HIVIND69Logic.json	1129	4	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	253	37	0	0	0	0	13	0	0
fsh-generated/resources/Library-HIVIND6Logic.json	1039	4	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	1	0	0	179	33	0	0	0	0	7	0	0
fsh-generated/resources/Library-HIVIND70Logic.json	1098	4	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	228	36	0	0	0	0	9	0	0
fsh-generated/resources/Library-HIVIND71Logic.json	1080	4	0	0	1	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	209	35	0	0	0	0	8	0	0
fsh-generated/resources/Library-HIVIND72Logic.json	1077	4	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	251	37	0	0	0	0	11	0	0
fsh-generated/resources/Library-HIVIND73Logic.json	1093	4	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	196	34	0	0	0	0	8	0	0
fsh-generated/resources/Library-HIVIND74Logic.json	1153	4	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	179	33	0	0	0	0	6	0	0
fsh-generated/resources/Library-HIVIND75Logic.json	1135	4	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	160	92	0	0	0	0	6	0	0
fsh-generated/resources/Library-HIVIND76Logic.json	1117	3	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	231	46	0	0	0	0	10	0	0
fsh-generated/resources/Library-HIVIND77Logic.json	1099	4	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	220	36	0	0	0	0	9	0	0
